Date,Bitcoin_Close,Bitcoin_Volume,Litecoin_Close,Litecoin_Volume,Dogecoin_Close,Dogecoin_Volume,SP500_Close,SP500_Volume,Gold_Close,Gold_Volume,Ether_Close,Ethereum_Volume,MSCI_Close,MSCI_Volume,Japan_Gold(trend),Japan_S&P500(trend),DE_Ethereum(trend),DE_S&P500(trend),IN_Bitcoin(trend),IN_Ethereum(trend),IN_S&P500(trend),US_Ethereum(trend),US_S&P500(trend),United States_CPI,Germany_CPI,China_CPI,Japan_CPI,Japan_Election,US_Election,Germany_Election,India_Election,China_Election,Ukraine_Russia_War,Israil_Palestin_War,BTC-Returns
2018-05-03,9743.8603515625,10207299584,161.45899963378906,617984000,0.0056409998796880245,50484900.0,2629.72998046875,3867530000.0,1310.699951171875,4.0,779.5430297851562,4210939904.0,149.1999969482422,1318800.0,35.0,0.0,6.0,0.0,5.0,1.0,0.0,4.0,4.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,0.053537157891065945
2018-05-04,9700.759765625,8217829888,168.78799438476562,633054976,0.005268999841064215,14434200.0,2663.419921875,3335260000.0,1312.699951171875,0.0,785.6240234375,3533410048.0,152.1300048828125,597900.0,35.0,2.0,4.0,1.0,5.0,1.0,0.0,4.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.004433170333562941
2018-05-05,9858.150390625,7651939840,177.76199340820312,741246016,0.005179999861866236,30335800.0,2668.02490234375,3301035000.0,1312.449951171875,2.0,816.1199951171875,3035040000.0,153.5250015258789,602350.0,33.0,0.0,3.0,0.0,6.0,1.0,0.0,3.0,1.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,0.016094355065083832
2018-05-06,9654.7998046875,7222280192,171.8000030517578,626270016,0.004970000125467777,33446900.0,2670.327392578125,3283922500.0,1312.324951171875,3.0,792.3109741210938,3105570048.0,154.2224998474121,604575.0,38.0,0.0,3.0,1.0,5.0,0.0,0.0,3.0,1.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.020843383079432343
2018-05-07,9373.009765625,7394019840,164.87899780273438,573281024,0.00481700012460351,25891500.0,2672.6298828125,3266810000.0,1312.199951171875,4.0,753.7249755859375,4316120064.0,154.9199981689453,606800.0,36.0,0.0,6.0,1.0,5.0,1.0,0.0,5.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.029620923127989585
2018-05-08,9234.8203125,7415869952,159.61700439453125,466308992,0.005303000099956989,40660100.0,2671.919921875,3745100000.0,1312.0,337.0,752.8569946289062,2920489984.0,155.30999755859375,696700.0,38.0,0.0,4.0,1.0,5.0,1.0,0.0,3.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.01485310141877072
2018-05-09,9325.1796875,7226890240,157.05499267578125,448136000,0.0050929998978972435,33562300.0,2697.7900390625,3913650000.0,1311.300048828125,70.0,752.2750244140625,2877870080.0,156.6300048828125,436200.0,40.0,0.0,4.0,0.0,5.0,0.0,0.0,3.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,0.009737078547251699
2018-05-10,9043.9404296875,6906699776,149.86900329589844,426694016,0.0048699998296797276,34878500.0,2723.070068359375,3380640000.0,1320.800048828125,8.0,727.2769775390625,2748950016.0,159.85000610351562,520600.0,42.0,2.0,3.0,1.0,5.0,1.0,0.0,3.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.030623267109053387
2018-05-11,8441.490234375,8488520192,137.11700439453125,530416000,0.004362000152468681,27582800.0,2727.719970703125,2874850000.0,1319.0,3.0,679.5859985351562,3290080000.0,160.97000122070312,706400.0,34.0,0.0,3.0,1.0,5.0,1.0,0.0,3.0,4.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.06893610659669847
2018-05-12,8504.8896484375,6821380096,141.8820037841797,410184992,0.004472999833524227,27449400.0,2728.9249267578125,2934605000.0,1317.75,3.5,686.0479736328125,2668480000.0,160.75499725341797,785000.0,43.0,0.0,2.0,1.0,5.0,0.0,0.0,2.0,1.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,0.00748238978371063
2018-05-13,8723.9404296875,5866379776,144.58799743652344,383224000,0.004329000134021044,19823500.0,2729.5274047851562,2964482500.0,1317.125,3.75,733.4959716796875,2362500096.0,160.6474952697754,824300.0,35.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,0.025429769131291025
2018-05-14,8716.7900390625,7364149760,147.71400451660156,584222016,0.004459999967366457,12399700.0,2730.1298828125,2994360000.0,1316.5,4.0,730.5490112304688,3005110016.0,160.5399932861328,863600.0,42.0,2.0,3.0,0.0,4.0,0.0,0.0,2.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.0008199646268760574
2018-05-15,8510.3798828125,6705710080,139.8800048828125,415984992,0.004515000153332949,21076900.0,2711.449951171875,3291190000.0,1288.9000244140625,8.0,708.8709716796875,2523069952.0,158.7100067138672,583700.0,33.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.02396447419619463
2018-05-16,8368.830078125,6760220160,139.26800537109375,351689984,0.004385000094771385,9611630.0,2722.4599609375,3248480000.0,1290.199951171875,26.0,707.0499877929688,2476130048.0,158.32000732421875,400700.0,40.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.016772482047846538
2018-05-17,8094.31982421875,5862530048,132.7729949951172,320248992,0.004188000224530697,17314000.0,2720.1298828125,3478150000.0,1288.199951171875,2.0,672.656982421875,2350619904.0,156.75999450683594,410500.0,40.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.03335153970564164
2018-05-18,8250.9697265625,5764190208,136.0570068359375,371688000,0.004017000086605549,13622000.0,2712.969970703125,3383270000.0,1290.199951171875,2.0,694.3670043945312,2305740032.0,156.1999969482422,843600.0,35.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,0.01916817663872017
2018-05-19,8247.1796875,4712399872,135.32000732421875,310963008,0.0042860000394284725,15007400.0,2722.989990234375,3218375000.0,1290.199951171875,27.0,696.530029296875,2021549952.0,157.09500122070312,674500.0,100.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.00045945021275528575
2018-05-20,8513.25,5191059968,139.697998046875,324983008,0.004422999918460846,15909900.0,2728.0,3135927500.0,1290.199951171875,39.5,715.3690185546875,2156910080.0,157.5425033569336,589950.0,56.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,1.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,0.031752487481542246
2018-05-21,8418.990234375,5154990080,134.50900268554688,308376992,0.004271000158041716,18454500.0,2733.010009765625,3053480000.0,1290.199951171875,52.0,699.2219848632812,2005170048.0,157.99000549316406,505400.0,44.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.011133876917273966
2018-05-22,8041.77978515625,5137010176,128.67599487304688,294447008,0.0038509999867528677,10205700.0,2724.43994140625,3384140000.0,1291.699951171875,50.0,647.7410278320312,2230469888.0,156.52999877929688,477500.0,37.0,0.0,3.0,1.0,4.0,1.0,0.0,2.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.04583947139821376
2018-05-23,7557.81982421875,6491120128,119.31400299072266,373329984,0.0035910001024603844,14899100.0,2733.2900390625,3333160000.0,1289.300048828125,10.0,583.5850219726562,2995429888.0,158.36000061035156,432600.0,54.0,0.0,3.0,1.0,5.0,0.0,0.0,3.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.062067659444725365
2018-05-24,7587.33984375,6049220096,122.61299896240234,345857984,0.0034990001004189253,10460200.0,2727.760009765625,3285750000.0,1303.699951171875,0.0,601.7550048828125,2791099904.0,159.1300048828125,432800.0,38.0,0.0,4.0,1.0,5.0,0.0,0.0,2.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,0.0038982826938891435
2018-05-25,7480.14013671875,4867829760,119.44200134277344,297743008,0.003513999981805682,10613600.0,2721.330078125,3015260000.0,1303.300048828125,1.0,586.7340087890625,2110919936.0,159.33999633789062,375900.0,42.0,1.0,2.0,1.0,4.0,0.0,0.0,2.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.014229521588760008
2018-05-26,7355.8798828125,4051539968,118.2770004272461,275851008,0.0034630000591278076,6353660.0,2705.5950927734375,3379285000.0,1301.0,193167.5,587.280029296875,1694300032.0,159.11000061035156,652150.0,40.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.016751549202160376
2018-05-27,7368.22021484375,4056519936,117.99199676513672,258727008,0.00342399999499321,3494870.0,2697.7276000976562,3561297500.0,1299.8499755859375,289750.75,572.6680297851562,1788790016.0,158.99500274658203,790275.0,35.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,1.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,0.0016762090503004146
2018-05-28,7135.990234375,5040600064,111.5979995727539,295723008,0.0032259998843073845,7502800.0,2693.7938537597656,3652303750.0,1299.2749633789062,338042.375,516.0360107421875,2356900096.0,158.93750381469727,859337.5,31.0,2.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.0320251597389678
2018-05-29,7472.58984375,5662660096,119.56800079345703,350520000,0.0034370000939816236,9244550.0,2689.860107421875,3743310000.0,1298.699951171875,386334.0,565.3880004882812,2330820096.0,158.8800048828125,928400.0,36.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,0.04609061158009098
2018-05-30,7406.52001953125,4922540032,117.53299713134766,305275008,0.0033539999276399612,7463910.0,2724.010009765625,3566490000.0,1301.5,50845.0,559.5900268554688,2053970048.0,161.99000549316406,428000.0,39.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,3.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,-0.008880942351451537
2018-05-31,7494.169921875,5127130112,118.0739974975586,297183008,0.003398000029847026,8971080.0,2705.27001953125,4241100000.0,1300.0999755859375,4082.0,577.64501953125,1985040000.0,162.57000732421875,939200.0,39.0,0.0,3.0,0.0,4.0,1.0,0.0,2.0,4.0,250.792,103.9173,104.9,101.0944,0,0,0,0,0,0,0,0.01176467849979801
2018-06-01,7541.4501953125,4921460224,119.91500091552734,290886016,0.0034229999873787165,5436780.0,2734.6201171875,3694310000.0,1294.800048828125,663.0,580.0430297851562,1945890048.0,163.39999389648438,702000.0,41.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,3.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.006289122618005294
2018-06-02,7643.4501953125,4939299840,123.30699920654297,310800000,0.003558000084012747,5918490.0,2740.7451171875,3552200000.0,1293.9500122070312,403.5,591.8079833984375,1880390016.0,163.43999481201172,543050.0,43.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.013434600362671745
2018-06-03,7720.25,4851760128,125.5,322787008,0.0036899999249726534,19570200.0,2743.8076171875,3481145000.0,1293.5249938964844,273.75,618.3289794921875,1832550016.0,163.4599952697754,463575.0,33.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,1.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.00999764944741699
2018-06-04,7514.47021484375,4993169920,119.90299987792969,299780992,0.003531999886035919,22162200.0,2746.8701171875,3410090000.0,1293.0999755859375,144.0,592.9849853515625,1903430016.0,163.47999572753906,384100.0,46.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,3.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,-0.02701622323891506
2018-06-05,7633.759765625,4961739776,121.70099639892578,300892000,0.0036539998836815357,18819700.0,2748.800048828125,3523550000.0,1297.5,357.0,609.302978515625,1844269952.0,163.7100067138672,562000.0,33.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,4.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.01574996113095395
2018-06-06,7653.97998046875,4692259840,121.18299865722656,324158016,0.0037869999650865793,21273700.0,2772.35009765625,3662780000.0,1297.0999755859375,373.0,607.1240234375,1756530048.0,165.4499969482422,481900.0,37.0,2.0,3.0,1.0,4.0,0.0,0.0,2.0,4.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.0026452866114361484
2018-06-07,7678.240234375,4485799936,121.4260025024414,365670016,0.0037320000119507313,6110720.0,2770.3701171875,3742080000.0,1298.699951171875,79.0,605.18701171875,1880140032.0,165.22000122070312,528300.0,31.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,4.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.0031646133192779757
2018-06-08,7624.919921875,4227579904,120.08399963378906,285831008,0.0036589999217540026,6921140.0,2779.030029296875,3138850000.0,1298.0999755859375,650.0,601.0770263671875,1637779968.0,166.2899932861328,403700.0,36.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,3.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,-0.0069685643656463014
2018-06-09,7531.97998046875,3845220096,117.74099731445312,242235008,0.0035929998848587275,4672910.0,2780.5150146484375,3200490000.0,1298.5,360.5,597.56201171875,1519309952.0,166.38999938964844,351400.0,37.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,-0.012263867528105266
2018-06-10,6786.02001953125,5804839936,107.04399871826172,399889984,0.0031820000149309635,7439530.0,2781.2575073242188,3231310000.0,1298.7000122070312,215.75,526.47900390625,2234880000.0,166.44000244140625,325250.0,34.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,1.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,-0.10429333638086113
2018-06-11,6906.919921875,4745269760,107.51599884033203,331430016,0.0032339999452233315,4841840.0,2782.0,3262130000.0,1298.9000244140625,71.0,533.2839965820312,1982119936.0,166.49000549316406,299100.0,34.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,3.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.017659179795872504
2018-06-12,6582.35986328125,4654380032,100.75199890136719,333163008,0.003089000005275011,4965300.0,2786.85009765625,3435700000.0,1295.0999755859375,153.0,496.8429870605469,1932760064.0,169.74000549316406,514700.0,34.0,0.0,3.0,1.0,4.0,0.0,0.0,3.0,4.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,-0.04813047339938237
2018-06-13,6349.89990234375,5052349952,94.07559967041016,360492992,0.0028170000296086073,11074900.0,2775.6298828125,3820770000.0,1296.9000244140625,135.0,477.4939880371094,2080130048.0,172.1999969482422,789000.0,35.0,2.0,3.0,0.0,5.0,0.0,0.0,3.0,4.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,-0.03595427350674818
2018-06-14,6675.35009765625,5138710016,101.15399932861328,367742016,0.0029440000653266907,9869880.0,2782.489990234375,3540930000.0,1304.0,42.0,519.7420043945312,2458650112.0,172.35000610351562,603400.0,36.0,0.0,3.0,1.0,4.0,0.0,0.0,3.0,3.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.04998260262806298
2018-06-15,6456.580078125,3955389952,96.6760025024414,293284992,0.0029009999707341194,12125600.0,2779.659912109375,5451990000.0,1274.5999755859375,589.0,491.0039978027344,1808269952.0,172.75,718500.0,30.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,3.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,-0.03332187405601239
2018-06-16,6550.16015625,3194170112,97.5770034790039,259324992,0.002894999925047159,6642410.0,2776.7049560546875,4384055000.0,1275.3999633789062,312.0,499.6419982910156,1314109952.0,172.16500091552734,652800.0,30.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,1.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.014389722742134126
2018-06-17,6499.27001953125,3104019968,96.10260009765625,242331008,0.0028729999903589487,6253640.0,2775.2274780273438,3850087500.0,1275.7999572753906,173.5,500.447998046875,1264870016.0,171.87250137329102,619950.0,38.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,-0.007799634776660014
2018-06-18,6734.81982421875,4039200000,98.81900024414062,282937984,0.0030269999988377094,8143520.0,2773.75,3316120000.0,1276.199951171875,35.0,518.8909912109375,1513869952.0,171.5800018310547,587100.0,35.0,2.0,2.0,0.0,4.0,0.0,0.0,2.0,3.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.03560119143946139
2018-06-19,6769.93994140625,4057029888,98.83769989013672,284982016,0.0030330000445246696,4460270.0,2762.590087890625,3671160000.0,1275.5999755859375,34.0,537.9569702148438,1726569984.0,171.75999450683594,429300.0,30.0,3.0,2.0,1.0,4.0,0.0,0.0,2.0,4.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.005201158253765215
2018-06-20,6776.5498046875,3888640000,97.99349975585938,261392000,0.003020999953150749,3245680.0,2767.320068359375,3332140000.0,1271.199951171875,7.0,536.2680053710938,1596290048.0,171.7100067138672,465000.0,36.0,2.0,3.0,0.0,4.0,0.0,0.0,2.0,4.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.0009758784644162688
2018-06-21,6729.740234375,3529129984,96.92549896240234,261544000,0.0029879999347031116,3952000.0,2749.760009765625,3336580000.0,1267.199951171875,46.0,527.3670043945312,1462070016.0,170.75999450683594,813900.0,35.0,1.0,2.0,0.0,5.0,0.0,0.0,2.0,3.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,-0.006931549314602492
2018-06-22,6083.68994140625,5079810048,85.07589721679688,458636992,0.0026680000592023134,9291920.0,2754.8798828125,5468110000.0,1267.4000244140625,74.0,465.8169860839844,2226030080.0,170.6300048828125,923800.0,48.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,3.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,-0.1009251346030755
2018-06-23,6162.47998046875,3431360000,82.60369873046875,439203008,0.002641000086441636,9938440.0,2735.9749755859375,4565695000.0,1266.5,55.5,474.5199890136719,1651379968.0,169.59500122070312,798000.0,30.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,1.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.012867880610642146
2018-06-24,6173.22998046875,4566909952,80.777099609375,449884992,0.0025100000202655792,9879600.0,2726.5225219726562,4114487500.0,1266.0499877929688,46.25,457.6719970703125,2490579968.0,169.07749938964844,735100.0,33.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,1.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.0017429078270048137
2018-06-25,6249.18017578125,5500810240,81.8333969116211,458366016,0.0024850000627338886,5693670.0,2717.070068359375,3663280000.0,1265.5999755859375,37.0,460.30999755859375,4007950080.0,168.55999755859375,672200.0,29.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,4.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.012228084684467788
2018-06-26,6093.669921875,3279759872,76.86669921875,258432992,0.002478000009432435,4070170.0,2723.06005859375,3568900000.0,1256.5999755859375,89.0,432.7720031738281,1356560000.0,166.3300018310547,533900.0,40.0,3.0,2.0,0.0,5.0,0.0,0.0,2.0,3.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,-0.025199768617493845
2018-06-27,6157.1298828125,3296219904,80.65969848632812,274128000,0.0024369999300688505,5765380.0,2699.6298828125,3803990000.0,1252.800048828125,1162.0,442.364990234375,1368940032.0,163.5500030517578,637300.0,37.0,0.0,2.0,1.0,4.0,0.0,0.0,2.0,4.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.010360226200308631
2018-06-28,5903.43994140625,3467800064,74.92980194091797,263414000,0.002357000019401312,3678050.0,2716.31005859375,3461100000.0,1247.800048828125,378.0,422.364990234375,1360790016.0,164.61000061035156,534300.0,54.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,3.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,-0.042075518926674604
2018-06-29,6218.2998046875,3966230016,78.7688980102539,309339008,0.0024270000867545605,3832380.0,2718.3701171875,3586800000.0,1251.300048828125,48.0,436.0090026855469,1564499968.0,165.42999267578125,602100.0,48.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,3.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.051961304162501776
2018-06-30,6404.0,4543860224,81.3740005493164,276550016,0.002498999936506152,6122900.0,2722.5400390625,3340920000.0,1245.550048828125,38.5,455.17999267578125,1475939968.0,166.28499603271484,580250.0,49.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,251.018,104.0173,104.9,100.9926,0,0,0,0,0,0,0,0.02942626904629897
2018-07-01,6385.81982421875,4788259840,80.2428970336914,343401984,0.002489000093191862,8435030.0,2724.625,3217980000.0,1242.675048828125,33.75,453.9179992675781,1511730048.0,166.71249771118164,569325.0,41.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,251.214,104.4174,105.2,100.9926,0,0,0,0,0,0,0,-0.002842915424254855
2018-07-02,6614.18017578125,4396930048,85.2571029663086,302471008,0.0027030000928789377,5812800.0,2726.7099609375,3095040000.0,1239.800048828125,29.0,475.34698486328125,1625789952.0,167.13999938964844,558400.0,61.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,251.214,104.4174,105.2,100.9926,0,0,0,0,0,0,0,0.03513597605397756
2018-07-03,6529.58984375,4672309760,85.10130310058594,343900992,0.002638000063598156,5643560.0,2713.219970703125,1911460000.0,1251.5999755859375,36.0,464.19500732421875,1683939968.0,165.72999572753906,311100.0,46.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,251.214,104.4174,105.2,100.9926,0,0,0,0,0,0,0,-0.012871725512868082
2018-07-04,6597.5498046875,4176689920,85.49400329589844,282222016,0.00267999991774559,4781340.0,2724.9150390625,2445810000.0,1254.4500122070312,22.5,467.3179931640625,1549769984.0,165.31999969482422,355900.0,46.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,251.214,104.4174,105.2,100.9926,0,0,0,0,0,0,0,0.010354208139776944
2018-07-05,6639.14013671875,4999240192,83.76000213623047,306121984,0.002598999999463558,3792270.0,2736.610107421875,2980160000.0,1257.300048828125,9.0,474.4119873046875,1828610048.0,164.91000366210938,400700.0,55.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,3.0,251.214,104.4174,105.2,100.9926,0,0,0,0,0,0,0,0.006284119229603036
2018-07-06,6673.5,4313959936,83.37809753417969,253160000,0.0025969999842345715,4306990.0,2759.820068359375,2590250000.0,1254.300048828125,7.0,474.0119934082031,1627609984.0,166.61000061035156,459600.0,53.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,3.0,251.214,104.4174,105.2,100.9926,0,0,0,0,0,0,0,0.005162002311365654
2018-07-07,6856.93017578125,3961080064,86.20189666748047,238936992,0.002644999884068966,4205310.0,2771.9949951171875,2830155000.0,1256.2000122070312,22.0,491.6600036621094,1358360064.0,167.625,476900.0,49.0,6.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,251.214,104.4174,105.2,100.9926,0,0,0,0,0,0,0,0.02711538540759939
2018-07-08,6773.8798828125,3386210048,82.39600372314453,239655008,0.0026110000908374786,5004800.0,2778.0824584960938,2950107500.0,1257.1499938964844,29.5,489.1189880371094,1344560000.0,168.13249969482422,485550.0,64.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,251.214,104.4174,105.2,100.9926,0,0,0,0,0,0,0,-0.012185823192757184
2018-07-09,6741.75,3718129920,80.85759735107422,263326000,0.0026030000299215317,4233540.0,2784.169921875,3070060000.0,1258.0999755859375,37.0,476.6820068359375,1533799936.0,168.63999938964844,494200.0,50.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,3.0,251.214,104.4174,105.2,100.9926,0,0,0,0,0,0,0,-0.004754487007430086
2018-07-10,6329.9501953125,4052430080,76.08350372314453,321614016,0.0024109999649226665,6741490.0,2793.840087890625,3080140000.0,1253.800048828125,65.0,434.42401123046875,1789069952.0,168.72999572753906,353000.0,100.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,3.0,251.214,104.4174,105.2,100.9926,0,0,0,0,0,0,0,-0.06302716705345013
